"order_id","customer_id","product_id","product_title","category","quantity","unit_price","gross_amount","discount_percentage","net_amount","order_gross_amount","order_net_amount","ingested_at","ingestion_date"
"147","147","122","iPhone 6","smartphones","1","299.99","299.99","6.69","279.92","2102.83","1898.14","2026-09-04 16:43:41.501","2026-09-04"
"147","147","129","Realme X","smartphones","3","299.99","899.97","6.95","837.42","2102.83","1898.14","2026-09-04 16:43:41.501","2026-09-04"
"148","148","32","Milk","groceries","2","3.49","6.98","13.74","6.02","71.93","58.55","2026-09-04 16:43:41.501","2026-09-04"
"148","148","111","Selfie Stick Monopod","mobile-accessories","5","12.99","64.95","19.12","52.53","71.93","58.55","2026-09-04 16:43:41.501","2026-09-04"
"149","149","28","Ice Cream","groceries","5","5.49","27.450000000000003","8.69","25.06","39227.33","34702.26","2026-09-04 16:43:41.501","2026-09-04"
"149","149","91","Sports Sneakers Off White & Red","mens-shoes","5","119.99","599.9499999999999","4.97","570.13","39227.33","34702.26","2026-09-04 16:43:41.501","2026-09-04"
"149","149","101","Apple AirPods Max Silver","mobile-accessories","2","549.99","1099.98","13.67","949.61","39227.33","34702.26","2026-09-04 16:43:41.501","2026-09-04"
"149","149","117","Sportbike Motorcycle","motorcycle","5","7499.99","37499.95","11.58","33157.46","39227.33","34702.26","2026-09-04 16:43:41.501","2026-09-04"
"150","150","32","Milk","groceries","5","3.49","17.450000000000003","13.74","15.05","1029.42","989.15","2026-09-04 16:43:41.501","2026-09-04"
"150","150","153","Volleyball","sports-accessories","1","11.99","11.99","12.25","10.52","1029.42","989.15","2026-09-04 16:43:41.501","2026-09-04"
"150","150","159","iPad Mini 2021 Starlight","tablets","2","499.99","999.98","3.64","963.58","1029.42","989.15","2026-09-04 16:43:41.501","2026-09-04"
"151","151","2","Eyeshadow Palette with Mirror","beauty","3","19.99","59.97","18.19","49.06","247.85","222.39","2026-09-04 16:43:41.501","2026-09-04"
"151","151","21","Cucumber","groceries","4","1.49","5.96","0.16","5.95","247.85","222.39","2026-09-04 16:43:41.501","2026-09-04"
"151","151","38","Rice","groceries","2","5.99","11.98","9.29","10.87","247.85","222.39","2026-09-04 16:43:41.501","2026-09-04"
"151","151","52","Carbon Steel Wok","kitchen-accessories","5","29.99","149.95","6.53","140.16","247.85","222.39","2026-09-04 16:43:41.501","2026-09-04"
"152","152","108","iPhone 12 Silicone Case with MagSafe Plum","mobile-accessories","4","29.99","119.96","13.85","103.35","4119.91","3369.71","2026-09-04 16:43:41.501","2026-09-04"
"152","152","193","Watch Gold for Women","womens-watches","5","799.99","3999.95","18.34","3266.36","4119.91","3369.71","2026-09-04 16:43:41.501","2026-09-04"
"153","153","7","Chanel Coco Noir Eau De","fragrances","2","129.99","259.98","16.51","217.06","4309.85","3678.46","2026-09-04 16:43:41.501","2026-09-04"
"153","153","80","Huawei Matebook X Pro","laptops","1","1399.99","1399.99","9.38","1268.67","4309.85","3678.46","2026-09-04 16:43:41.501","2026-09-04"
"153","153","110","Selfie Lamp with iPhone","mobile-accessories","1","14.99","14.99","19.4","12.08","4309.85","3678.46","2026-09-04 16:43:41.501","2026-09-04"
"153","153","120","Vaseline Men Body and Face Lotion","skin-care","3","9.99","29.97","13.39","25.96","4309.85","3678.46","2026-09-04 16:43:41.501","2026-09-04"
"153","153","136","Vivo X21","smartphones","5","499.99","2499.95","17.41","2064.71","4309.85","3678.46","2026-09-04 16:43:41.501","2026-09-04"
"153","153","164","Gray Dress","tops","3","34.99","104.97","14.28","89.98","4309.85","3678.46","2026-09-04 16:43:41.501","2026-09-04"
"154","154","29","Juice","groceries","1","3.99","3.99","12.06","3.51","573.92","532.54","2026-09-04 16:43:41.501","2026-09-04"
"154","154","93","Brown Leather Belt Watch","mens-watches","5","89.99","449.95","5.99","423.0","573.92","532.54","2026-09-04 16:43:41.501","2026-09-04"
"154","154","176","Women Handbag Black","womens-bags","2","59.99","119.98","11.63","106.03","573.92","532.54","2026-09-04 16:43:41.501","2026-09-04"
"155","155","36","Protein Powder","groceries","2","19.99","39.98","7.59","36.95","131224.81","110543.89","2026-09-04 16:43:41.501","2026-09-04"
"155","155","71","Silver Pot With Glass Cap","kitchen-accessories","4","39.99","159.96","5.7","150.84","131224.81","110543.89","2026-09-04 16:43:41.501","2026-09-04"
"155","155","74","Spoon","kitchen-accessories","5","4.99","24.950000000000003","1.53","24.57","131224.81","110543.89","2026-09-04 16:43:41.501","2026-09-04"
"155","155","113","Generic Motorcycle","motorcycle","5","3999.99","19999.949999999997","12.1","17579.96","131224.81","110543.89","2026-09-04 16:43:41.501","2026-09-04"
"155","155","170","Durango SXT RWD","vehicle","3","36999.99","110999.97","16.44","92751.57","131224.81","110543.89","2026-09-04 16:43:41.501","2026-09-04"
"156","156","67","Mug Tree Stand","kitchen-accessories","4","15.99","63.96","9.25","58.04","2643.86","2422.79","2026-09-04 16:43:41.501","2026-09-04"
"156","156","112","TV Studio Camera Pedestal","mobile-accessories","5","499.99","2499.95","8.31","2292.2","2643.86","2422.79","2026-09-04 16:43:41.501","2026-09-04"
"157","157","16","Apple","groceries","1","1.99","1.99","12.62","1.74","6.98","6.65","2026-09-04 16:43:41.501","2026-09-04"
"157","157","74","Spoon","kitchen-accessories","1","4.99","4.99","1.53","4.91","6.98","6.65","2026-09-04 16:43:41.501","2026-09-04"
"158","158","6","Calvin Klein CK One","fragrances","5","49.99","249.95000000000002","1.89","245.23","1169.89","1079.68","2026-09-04 16:43:41.501","2026-09-04"
"158","158","13","Bedside Table African Cherry","furniture","1","299.99","299.99","19.09","242.72","1169.89","1079.68","2026-09-04 16:43:41.501","2026-09-04"
"158","158","14","Knoll Saarinen Executive Conference Chair","furniture","1","499.99","499.99","2.01","489.94","1169.89","1079.68","2026-09-04 16:43:41.501","2026-09-04"
"158","158","44","Family Tree Photo Frame","home-decoration","1","29.99","29.99","14.87","25.53","1169.89","1079.68","2026-09-04 16:43:41.501","2026-09-04"
"158","158","182","Green Crystal Earring","womens-jewellery","3","29.99","89.97","15.24","76.26","1169.89","1079.68","2026-09-04 16:43:41.501","2026-09-04"
"159","159","56","Electric Stove","kitchen-accessories","1","49.99","49.99","14.04","42.97","451.84","396.92","2026-09-04 16:43:41.501","2026-09-04"
"159","159","68","Pan","kitchen-accessories","5","24.99","124.94999999999999","3.0","121.2","451.84","396.92","2026-09-04 16:43:41.501","2026-09-04"
"159","159","105","Apple MagSafe Battery Pack","mobile-accessories","1","99.99","99.99","17.17","82.82","451.84","396.92","2026-09-04 16:43:41.501","2026-09-04"
"159","159","119","Olay Ultra Moisture Shea Butter Body Wash","skin-care","4","12.99","51.96","16.39","43.44","451.84","396.92","2026-09-04 16:43:41.501","2026-09-04"
"159","159","148","Golf Ball","sports-accessories","2","9.99","19.98","17.37","16.51","451.84","396.92","2026-09-04 16:43:41.501","2026-09-04"
"159","159","164","Gray Dress","tops","3","34.99","104.97","14.28","89.98","451.84","396.92","2026-09-04 16:43:41.501","2026-09-04"
"160","160","66","Microwave Oven","kitchen-accessories","1","89.99","89.99","12.13","79.07","164.96","142.66","2026-09-04 16:43:41.501","2026-09-04"
"160","160","183","Green Oval Earring","womens-jewellery","3","24.99","74.97","15.18","63.59","164.96","142.66","2026-09-04 16:43:41.501","2026-09-04"
"161","161","68","Pan","kitchen-accessories","2","24.99","49.98","3.0","48.48","2339.82","2168.95","2026-09-04 16:43:41.501","2026-09-04"
"161","161","105","Apple MagSafe Battery Pack","mobile-accessories","4","99.99","399.96","17.17","331.29","2339.82","2168.95","2026-09-04 16:43:41.501","2026-09-04"
"161","161","156","Green and Black Glasses","sunglasses","4","34.99","139.96","1.01","138.55","2339.82","2168.95","2026-09-04 16:43:41.501","2026-09-04"
"161","161","159","iPad Mini 2021 Starlight","tablets","3","499.99","1499.97","3.64","1445.37","2339.82","2168.95","2026-09-04 16:43:41.501","2026-09-04"
"161","161","172","Blue Women's Handbag","womens-bags","5","49.99","249.95000000000002","17.88","205.26","2339.82","2168.95","2026-09-04 16:43:41.501","2026-09-04"
"162","162","112","TV Studio Camera Pedestal","mobile-accessories","4","499.99","1999.96","8.31","1833.76","3236.87","2982.32","2026-09-04 16:43:41.501","2026-09-04"
"162","162","118","Attitude Super Leaves Hand Soap","skin-care","1","8.99","8.99","18.49","7.33","3236.87","2982.32","2026-09-04 16:43:41.501","2026-09-04"
"162","162","129","Realme X","smartphones","4","299.99","1199.96","6.95","1116.56","3236.87","2982.32","2026-09-04 16:43:41.501","2026-09-04"
"162","162","151","Tennis Ball","sports-accessories","4","6.99","27.96","11.76","24.67","3236.87","2982.32","2026-09-04 16:43:41.501","2026-09-04"
"163","163","6","Calvin Klein CK One","fragrances","1","49.99","49.99","1.89","49.05","1494.86","1248.15","2026-09-04 16:43:41.501","2026-09-04"
"163","163","8","Dior J'adore","fragrances","5","89.99","449.95","14.72","383.72","1494.86","1248.15","2026-09-04 16:43:41.501","2026-09-04"
"163","163","13","Bedside Table African Cherry","furniture","3","299.99","899.97","19.09","728.17","1494.86","1248.15","2026-09-04 16:43:41.501","2026-09-04"
"163","163","33","Mulberry","groceries","3","4.99","14.97","12.87","13.04","1494.86","1248.15","2026-09-04 16:43:41.501","2026-09-04"
"163","163","51","Boxed Blender","kitchen-accessories","2","39.99","79.98","7.26","74.17","1494.86","1248.15","2026-09-04 16:43:41.501","2026-09-04"
"164","164","27","Honey Jar","groceries","4","6.99","27.96","14.4","23.93","227.88","195.93","2026-09-04 16:43:41.501","2026-09-04"
"164","164","46","Plant Pot","home-decoration","4","14.99","59.96","6.84","55.86","227.88","195.93","2026-09-04 16:43:41.501","2026-09-04"
"164","164","61","Hand Blender","kitchen-accessories","4","34.99","139.96","17.02","116.14","227.88","195.93","2026-09-04 16:43:41.501","2026-09-04"
"165","165","46","Plant Pot","home-decoration","1","14.99","14.99","6.84","13.96","20196.86","17751.61","2026-09-04 16:43:41.501","2026-09-04"
"165","165","73","Spice Rack","kitchen-accessories","3","19.99","59.97","12.09","52.72","20196.86","17751.61","2026-09-04 16:43:41.501","2026-09-04"
"165","165","76","Wooden Rolling Pin","kitchen-accessories","1","11.99","11.99","9.75","10.82","20196.86","17751.61","2026-09-04 16:43:41.501","2026-09-04"
"165","165","109","Monopod","mobile-accessories","2","19.99","39.98","8.58","36.55","20196.86","17751.61","2026-09-04 16:43:41.501","2026-09-04"
"165","165","113","Generic Motorcycle","motorcycle","5","3999.99","19999.949999999997","12.1","17579.96","20196.86","17751.61","2026-09-04 16:43:41.501","2026-09-04"
"165","165","189","Red Shoes","womens-shoes","2","34.99","69.98","17.69","57.6","20196.86","17751.61","2026-09-04 16:43:41.501","2026-09-04"
"166","166","175","White Faux Leather Backpack","womens-bags","2","39.99","79.98","15.2","67.82","129.97","108.97","2026-09-04 16:43:41.501","2026-09-04"
"166","166","180","Dress Pea","womens-dresses","1","49.99","49.99","17.68","41.15","129.97","108.97","2026-09-04 16:43:41.501","2026-09-04"
"167","167","21","Cucumber","groceries","1","1.49","1.49","0.16","1.49","48201.41","46202.72","2026-09-04 16:43:41.501","2026-09-04"
"167","167","166","Tartan Dress","tops","5","39.99","199.95000000000002","12.95","174.06","48201.41","46202.72","2026-09-04 16:43:41.501","2026-09-04"
"167","167","191","Rolex Cellini Moonphase","womens-watches","3","15999.99","47999.97","4.11","46027.17","48201.41","46202.72","2026-09-04 16:43:41.501","2026-09-04"
"168","168","50","Black Whisk","kitchen-accessories","4","9.99","39.96","10.24","35.87","99.94","91.93","2026-09-04 16:43:41.501","2026-09-04"
"168","168","52","Carbon Steel Wok","kitchen-accessories","2","29.99","59.98","6.53","56.06","99.94","91.93","2026-09-04 16:43:41.501","2026-09-04"
"169","169","95","Rolex Cellini Date Black Dial","mens-watches","4","8999.99","35999.96","8.88","32803.16","36799.95","33456.43","2026-09-04 16:43:41.501","2026-09-04"
"169","169","193","Watch Gold for Women","womens-watches","1","799.99","799.99","18.34","653.27","36799.95","33456.43","2026-09-04 16:43:41.501","2026-09-04"
"170","170","8","Dior J'adore","fragrances","1","89.99","89.99","14.72","76.74","1829.86","1512.89","2026-09-04 16:43:41.501","2026-09-04"
"170","170","9","Dolce Shine Eau de","fragrances","1","69.99","69.99","0.62","69.56","1829.86","1512.89","2026-09-04 16:43:41.501","2026-09-04"
"170","170","46","Plant Pot","home-decoration","3","14.99","44.97","6.84","41.89","1829.86","1512.89","2026-09-04 16:43:41.501","2026-09-04"
"170","170","59","Glass","kitchen-accessories","5","4.99","24.950000000000003","7.92","22.97","1829.86","1512.89","2026-09-04 16:43:41.501","2026-09-04"
"170","170","126","Oppo F19 Pro Plus","smartphones","4","399.99","1599.96","18.64","1301.73","1829.86","1512.89","2026-09-04 16:43:41.501","2026-09-04"
"171","171","157","Party Glasses","sunglasses","1","19.99","19.99","11.22","17.75","219.94","191.81","2026-09-04 16:43:41.501","2026-09-04"
"171","171","166","Tartan Dress","tops","5","39.99","199.95000000000002","12.95","174.06","219.94","191.81","2026-09-04 16:43:41.501","2026-09-04"
"172","172","1","Essence Mascara Lash Princess","beauty","2","9.99","19.98","10.48","17.89","574.89","495.78","2026-09-04 16:43:41.501","2026-09-04"
"172","172","8","Dior J'adore","fragrances","1","89.99","89.99","14.72","76.74","574.89","495.78","2026-09-04 16:43:41.501","2026-09-04"
"172","172","24","Fish Steak","groceries","5","14.99","74.95","4.23","71.78","574.89","495.78","2026-09-04 16:43:41.501","2026-09-04"
"172","172","100","Apple Airpods","mobile-accessories","3","129.99","389.97","15.54","329.37","574.89","495.78","2026-09-04 16:43:41.501","2026-09-04"
"173","173","37","Red Onions","groceries","2","1.99","3.98","9.9","3.59","17785.88","16911.51","2026-09-04 16:43:41.501","2026-09-04"
"173","173","63","Kitchen Sieve","kitchen-accessories","4","7.99","31.96","18.91","25.92","17785.88","16911.51","2026-09-04 16:43:41.501","2026-09-04"
"173","173","106","Apple Watch Series 4 Gold","mobile-accessories","5","349.99","1749.95","12.02","1539.61","17785.88","16911.51","2026-09-04 16:43:41.501","2026-09-04"
"173","173","191","Rolex Cellini Moonphase","womens-watches","1","15999.99","15999.99","4.11","15342.39","17785.88","16911.51","2026-09-04 16:43:41.501","2026-09-04"
"174","174","27","Honey Jar","groceries","3","6.99","20.97","14.4","17.95","752.77","701.39","2026-09-04 16:43:41.501","2026-09-04"
"174","174","39","Soft Drinks","groceries","2","1.99","3.98","17.48","3.28","752.77","701.39","2026-09-04 16:43:41.501","2026-09-04"
"174","174","54","Citrus Squeezer Yellow","kitchen-accessories","4","8.99","35.96","12.1","31.61","752.77","701.39","2026-09-04 16:43:41.501","2026-09-04"
"174","174","83","Blue & Black Check Shirt","mens-shirts","5","29.99","149.95","15.35","126.93","752.77","701.39","2026-09-04 16:43:41.501","2026-09-04"
"174","174","90","Puma Future Rider Trainers","mens-shoes","5","89.99","449.95","4.2","431.05","752.77","701.39","2026-09-04 16:43:41.501","2026-09-04"
"174","174","158","Sunglasses","sunglasses","4","22.99","91.96","1.51","90.57","752.77","701.39","2026-09-04 16:43:41.501","2026-09-04"
"175","175","99","Amazon Echo Plus","mobile-accessories","2","99.99","199.98","12.07","175.84","349.97","302.88","2026-09-04 16:43:41.501","2026-09-04"
"175","175","128","Realme C35","smartphones","1","149.99","149.99","15.3","127.04","349.97","302.88","2026-09-04 16:43:41.501","2026-09-04"
"176","176","19","Chicken Meat","groceries","2","9.99","19.98","13.7","17.24","269.93","218.17","2026-09-04 16:43:41.501","2026-09-04"
"176","176","152","Tennis Racket","sports-accessories","5","49.99","249.95000000000002","19.61","200.93","269.93","218.17","2026-09-04 16:43:41.501","2026-09-04"
"177","177","14","Knoll Saarinen Executive Conference Chair","furniture","4","499.99","1999.96","2.01","1959.76","2399.91","2299.48","2026-09-04 16:43:41.501","2026-09-04"
"177","177","179","Corset With Black Skirt","womens-dresses","5","79.99","399.95","15.06","339.72","2399.91","2299.48","2026-09-04 16:43:41.501","2026-09-04"
"178","178","4","Red Lipstick","beauty","2","12.99","25.98","12.16","22.82","6785.79","5846.4","2026-09-04 16:43:41.501","2026-09-04"
"178","178","12","Annibale Colombo Sofa","furniture","2","2499.99","4999.98","14.4","4279.98","6785.79","5846.4","2026-09-04 16:43:41.501","2026-09-04"
"178","178","43","Decoration Swing","home-decoration","4","59.99","239.96","10.41","214.98","6785.79","5846.4","2026-09-04 16:43:41.501","2026-09-04"
"178","178","93","Brown Leather Belt Watch","mens-watches","3","89.99","269.96999999999997","5.99","253.8","6785.79","5846.4","2026-09-04 16:43:41.501","2026-09-04"
"178","178","99","Amazon Echo Plus","mobile-accessories","5","99.99","499.95","12.07","439.61","6785.79","5846.4","2026-09-04 16:43:41.501","2026-09-04"
"178","178","128","Realme C35","smartphones","5","149.99","749.95","15.3","635.21","6785.79","5846.4","2026-09-04 16:43:41.501","2026-09-04"
"179","179","32","Milk","groceries","3","3.49","10.47","13.74","9.03","27567.34","25098.32","2026-09-04 16:43:41.501","2026-09-04"
"179","179","83","Blue & Black Check Shirt","mens-shirts","4","29.99","119.96","15.35","101.55","27567.34","25098.32","2026-09-04 16:43:41.501","2026-09-04"
"179","179","88","Nike Air Jordan 1 Red And Black","mens-shoes","1","149.99","149.99","4.12","143.81","27567.34","25098.32","2026-09-04 16:43:41.501","2026-09-04"
"179","179","95","Rolex Cellini Date Black Dial","mens-watches","3","8999.99","26999.97","8.88","24602.37","27567.34","25098.32","2026-09-04 16:43:41.501","2026-09-04"
"179","179","100","Apple Airpods","mobile-accessories","2","129.99","259.98","15.54","219.58","27567.34","25098.32","2026-09-04 16:43:41.501","2026-09-04"
"179","179","118","Attitude Super Leaves Hand Soap","skin-care","3","8.99","26.97","18.49","21.98","27567.34","25098.32","2026-09-04 16:43:41.501","2026-09-04"
"180","180","26","Green Chili Pepper","groceries","2","0.99","1.98","1.0","1.96","6.97","6.87","2026-09-04 16:43:41.501","2026-09-04"
"180","180","74","Spoon","kitchen-accessories","1","4.99","4.99","1.53","4.91","6.97","6.87","2026-09-04 16:43:41.501","2026-09-04"
"181","181","48","Bamboo Spatula","kitchen-accessories","1","7.99","7.99","2.84","7.76","4707.94","4138.32","2026-09-04 16:43:41.501","2026-09-04"
"181","181","82","New DELL XPS 13 9300 Laptop","laptops","3","1499.99","4499.97","11.89","3964.92","4707.94","4138.32","2026-09-04 16:43:41.501","2026-09-04"
"181","181","105","Apple MagSafe Battery Pack","mobile-accessories","2","99.99","199.98","17.17","165.64","4707.94","4138.32","2026-09-04 16:43:41.501","2026-09-04"
"182","182","47","Table Lamp","home-decoration","4","49.99","199.96","7.09","185.78","3411.8","3195.45","2026-09-04 16:43:41.501","2026-09-04"
"182","182","67","Mug Tree Stand","kitchen-accessories","5","15.99","79.95","9.25","72.55","3411.8","3195.45","2026-09-04 16:43:41.501","2026-09-04"
"182","182","69","Plate","kitchen-accessories","3","3.99","11.97","7.31","11.09","3411.8","3195.45","2026-09-04 16:43:41.501","2026-09-04"
"182","182","129","Realme X","smartphones","3","299.99","899.97","6.95","837.42","3411.8","3195.45","2026-09-04 16:43:41.501","2026-09-04"
"182","182","133","Samsung Galaxy S10","smartphones","3","699.99","2099.9700000000003","5.59","1982.58","3411.8","3195.45","2026-09-04 16:43:41.501","2026-09-04"
"182","182","176","Women Handbag Black","womens-bags","2","59.99","119.98","11.63","106.03","3411.8","3195.45","2026-09-04 16:43:41.501","2026-09-04"
"183","183","63","Kitchen Sieve","kitchen-accessories","5","7.99","39.95","18.91","32.4","62954.84","59760.67","2026-09-04 16:43:41.501","2026-09-04"
"183","183","64","Knife","kitchen-accessories","1","14.99","14.99","18.86","12.16","62954.84","59760.67","2026-09-04 16:43:41.501","2026-09-04"
"183","183","136","Vivo X21","smartphones","5","499.99","2499.95","17.41","2064.71","62954.84","59760.67","2026-09-04 16:43:41.501","2026-09-04"
"183","183","167","300 Touring","vehicle","2","28999.99","57999.98","3.98","55691.58","62954.84","59760.67","2026-09-04 16:43:41.501","2026-09-04"
"183","183","193","Watch Gold for Women","womens-watches","3","799.99","2399.9700000000003","18.34","1959.82","62954.84","59760.67","2026-09-04 16:43:41.501","2026-09-04"
"184","184","67","Mug Tree Stand","kitchen-accessories","1","15.99","15.99","9.25","14.51","14015.98","13307.5","2026-09-04 16:43:41.501","2026-09-04"
"184","184","98","Rolex Submariner Watch","mens-watches","1","13999.99","13999.99","5.05","13292.99","14015.98","13307.5","2026-09-04 16:43:41.501","2026-09-04"
"185","185","33","Mulberry","groceries","1","4.99","4.99","12.87","4.35","1404.95","1243.17","2026-09-04 16:43:41.501","2026-09-04"
"185","185","130","Realme XT","smartphones","4","349.99","1399.96","11.51","1238.82","1404.95","1243.17","2026-09-04 16:43:41.501","2026-09-04"
"186","186","70","Red Tongs","kitchen-accessories","5","6.99","34.95","14.52","29.88","364.92","359.72","2026-09-04 16:43:41.501","2026-09-04"
"186","186","92","Sports Sneakers Off White Red","mens-shoes","3","109.99","329.96999999999997","0.04","329.84","364.92","359.72","2026-09-04 16:43:41.501","2026-09-04"
"187","187","10","Gucci Bloom Eau de","fragrances","1","79.99","79.99","14.39","68.48","10844.88","9255.33","2026-09-04 16:43:41.501","2026-09-04"
"187","187","12","Annibale Colombo Sofa","furniture","4","2499.99","9999.96","14.4","8559.97","10844.88","9255.33","2026-09-04 16:43:41.501","2026-09-04"
"187","187","119","Olay Ultra Moisture Shea Butter Body Wash","skin-care","5","12.99","64.95","16.39","54.3","10844.88","9255.33","2026-09-04 16:43:41.501","2026-09-04"
"187","187","161","Samsung Galaxy Tab White","tablets","2","349.99","699.98","18.2","572.58","10844.88","9255.33","2026-09-04 16:43:41.501","2026-09-04"
"188","188","2","Eyeshadow Palette with Mirror","beauty","1","19.99","19.99","18.19","16.35","184.92","171.55","2026-09-04 16:43:41.501","2026-09-04"
"188","188","166","Tartan Dress","tops","1","39.99","39.99","12.95","34.81","184.92","171.55","2026-09-04 16:43:41.501","2026-09-04"
"188","188","183","Green Oval Earring","womens-jewellery","1","24.99","24.99","15.18","21.2","184.92","171.55","2026-09-04 16:43:41.501","2026-09-04"
"188","188","184","Tropical Earring","womens-jewellery","5","19.99","99.94999999999999","0.76","99.19","184.92","171.55","2026-09-04 16:43:41.501","2026-09-04"
"189","189","8","Dior J'adore","fragrances","4","89.99","359.96","14.72","306.97","1289.92","1172.57","2026-09-04 16:43:41.501","2026-09-04"
"189","189","108","iPhone 12 Silicone Case with MagSafe Plum","mobile-accessories","1","29.99","29.99","13.85","25.84","1289.92","1172.57","2026-09-04 16:43:41.501","2026-09-04"
"189","189","122","iPhone 6","smartphones","3","299.99","899.97","6.69","839.76","1289.92","1172.57","2026-09-04 16:43:41.501","2026-09-04"
"190","190","98","Rolex Submariner Watch","mens-watches","4","13999.99","55999.96","5.05","53171.96","56079.92","53242.95","2026-09-04 16:43:41.501","2026-09-04"
"190","190","157","Party Glasses","sunglasses","4","19.99","79.96","11.22","70.99","56079.92","53242.95","2026-09-04 16:43:41.501","2026-09-04"
"191","191","7","Chanel Coco Noir Eau De","fragrances","3","129.99","389.97","16.51","325.59","43489.89","36399.0","2026-09-04 16:43:41.501","2026-09-04"
"191","191","45","House Showpiece Plant","home-decoration","2","39.99","79.98","7.46","74.01","43489.89","36399.0","2026-09-04 16:43:41.501","2026-09-04"
"191","191","78","Apple MacBook Pro 14 Inch Space Grey","laptops","2","1999.99","3999.98","4.69","3812.38","43489.89","36399.0","2026-09-04 16:43:41.501","2026-09-04"
"191","191","96","Rolex Cellini Moonphase","mens-watches","3","12999.99","38999.97","17.52","32167.18","43489.89","36399.0","2026-09-04 16:43:41.501","2026-09-04"
"191","191","184","Tropical Earring","womens-jewellery","1","19.99","19.99","0.76","19.84","43489.89","36399.0","2026-09-04 16:43:41.501","2026-09-04"
"192","192","1","Essence Mascara Lash Princess","beauty","3","9.99","29.97","10.48","26.83","70627.3","67061.66","2026-09-04 16:43:41.501","2026-09-04"
"192","192","28","Ice Cream","groceries","5","5.49","27.450000000000003","8.69","25.06","70627.3","67061.66","2026-09-04 16:43:41.501","2026-09-04"
"192","192","43","Decoration Swing","home-decoration","4","59.99","239.96","10.41","214.98","70627.3","67061.66","2026-09-04 16:43:41.501","2026-09-04"
"192","192","92","Sports Sneakers Off White Red","mens-shoes","3","109.99","329.96999999999997","0.04","329.84","70627.3","67061.66","2026-09-04 16:43:41.501","2026-09-04"
"192","192","98","Rolex Submariner Watch","mens-watches","5","13999.99","69999.95","5.05","66464.95","70627.3","67061.66","2026-09-04 16:43:41.501","2026-09-04"
"193","193","2","Eyeshadow Palette with Mirror","beauty","1","19.99","19.99","18.19","16.35","655.8","565.46","2026-09-04 16:43:41.501","2026-09-04"
"193","193","26","Green Chili Pepper","groceries","5","0.99","4.95","1.0","4.9","655.8","565.46","2026-09-04 16:43:41.501","2026-09-04"
"193","193","59","Glass","kitchen-accessories","5","4.99","24.950000000000003","7.92","22.97","655.8","565.46","2026-09-04 16:43:41.501","2026-09-04"
"193","193","100","Apple Airpods","mobile-accessories","4","129.99","519.96","15.54","439.16","655.8","565.46","2026-09-04 16:43:41.501","2026-09-04"
"193","193","138","Baseball Ball","sports-accessories","4","8.99","35.96","1.71","35.35","655.8","565.46","2026-09-04 16:43:41.501","2026-09-04"
"193","193","149","Iron Golf","sports-accessories","1","49.99","49.99","6.53","46.73","655.8","565.46","2026-09-04 16:43:41.501","2026-09-04"
"194","194","17","Beef Steak","groceries","4","12.99","51.96","9.61","46.97","87090.9","83615.86","2026-09-04 16:43:41.501","2026-09-04"
"194","194","111","Selfie Stick Monopod","mobile-accessories","3","12.99","38.97","19.12","31.52","87090.9","83615.86","2026-09-04 16:43:41.501","2026-09-04"
"194","194","167","300 Touring","vehicle","3","28999.99","86999.97","3.98","83537.37","87090.9","83615.86","2026-09-04 16:43:41.501","2026-09-04"
"195","195","27","Honey Jar","groceries","4","6.99","27.96","14.4","23.93","44661.82","37543.81","2026-09-04 16:43:41.501","2026-09-04"
"195","195","43","Decoration Swing","home-decoration","1","59.99","59.99","10.41","53.75","44661.82","37543.81","2026-09-04 16:43:41.501","2026-09-04"
"195","195","60","Grater Black","kitchen-accessories","4","10.99","43.96","3.56","42.4","44661.82","37543.81","2026-09-04 16:43:41.501","2026-09-04"
"195","195","100","Apple Airpods","mobile-accessories","1","129.99","129.99","15.54","109.79","44661.82","37543.81","2026-09-04 16:43:41.501","2026-09-04"
"195","195","103","Apple HomePod Mini Cosmic Grey","mobile-accessories","4","99.99","399.96","18.1","327.57","44661.82","37543.81","2026-09-04 16:43:41.501","2026-09-04"
"195","195","192","Rolex Datejust Women","womens-watches","4","10999.99","43999.96","15.94","36986.37","44661.82","37543.81","2026-09-04 16:43:41.501","2026-09-04"
"196","196","1","Essence Mascara Lash Princess","beauty","5","9.99","49.95","10.48","44.72","75209.82","70006.8","2026-09-04 16:43:41.501","2026-09-04"
"196","196","24","Fish Steak","groceries","4","14.99","59.96","4.23","57.42","75209.82","70006.8","2026-09-04 16:43:41.501","2026-09-04"
"196","196","52","Carbon Steel Wok","kitchen-accessories","2","29.99","59.98","6.53","56.06","75209.82","70006.8","2026-09-04 16:43:41.501","2026-09-04"
"196","196","115","MotoGP CI.H1","motorcycle","5","14999.99","74999.95","6.92","69809.95","75209.82","70006.8","2026-09-04 16:43:41.501","2026-09-04"
"196","196","185","Black & Brown Slipper","womens-shoes","2","19.99","39.98","3.33","38.65","75209.82","70006.8","2026-09-04 16:43:41.501","2026-09-04"
"197","197","18","Cat Food","groceries","4","8.99","35.96","9.58","32.52","58063.93","55748.9","2026-09-04 16:43:41.501","2026-09-04"
"197","197","87","Men Check Shirt","mens-shirts","1","27.99","27.99","11.38","24.8","58063.93","55748.9","2026-09-04 16:43:41.501","2026-09-04"
